species,owner,countryof_origin,farm_name,lot_number,mill,ico_number,company,altitude,region,producer,numberof_bags,bag_weight,in_country_partner,harvest_year,grading_date,owner1,variety,processing_method,moisture,category_one_defects,quakers,color,category_two_defects,expiration,unit_of_measurement,altitude_low_meters,altitude_high_meters,altitude_mean_meters,aroma,flavor,aftertaste,acidity,body,balance,uniformity,clean_cup,sweetness,cupper_points,total_cup_points
Arabica,juan luis alvarado romero,Guatemala,finca el morito,,beneficio ixchel,11/23/0464,"unex guatemala, s.a.",4300,oriente,ROBERTO MONTERROSO,250,69 kg,Asociacion Nacional Del Café,2013,"April 26th, 2013",Juan Luis Alvarado Romero,Bourbon,Washed / Wet,0.11,0,0.0,Green,3,"April 26th, 2014",ft,1310.64,1310.64,1310.64,47.830941407315294,59.88172945979051,53.570342264468884,59.90469214398085,61.45847938985257,55.58829507324834,100.0,100.0,100.0,55.14568256562615,58.23708793039405
Arabica,filemon mendoza campos,Mexico,predio cañada del encino,,colonia baltazar r.leyva mancilla,1302922721,,1218,petatlan,FILEMON MENDOZA CAMPOS,20,1 kg,AMECAFE,2012,"July 26th, 2012",FILEMON MENDOZA CAMPOS,Bourbon,Natural / Dry,0.1,0,0.0,Green,2,"July 26th, 2013",m,1218.0,1218.0,1218.0,53.78866214870563,64.46883241861788,58.47385198334097,46.167442201424855,55.91180052581991,50.365319144770424,100.0,100.0,100.0,60.97769115407209,58.23708793039405
Arabica,alfredo bojalil,Mexico,finca santa teresa,,agroindustrias unidas de mexico,222,ecomtrading,1300,"la concordia, chiapas",ERNST POHLENZ AGUILAR,250,1 kg,AMECAFE,2012,"June 6th, 2012",ALFREDO BOJALIL,Pacas,Natural / Dry,0.11,0,0.0,,4,"June 6th, 2013",m,1300.0,1300.0,1300.0,53.78866214870563,52.07203828920501,53.570342264468884,57.536456087590935,58.69548950759715,57.96702113838552,100.0,100.0,100.0,58.94266813856932,58.23708793039405
Arabica,jacques pereira carneiro,Brazil,fazenda do sertao,,cocarive,002/1352/0052,exportadora de cafés carmo de minas ltda,1.250 m,carmo de minas,Nazareth Dias Pereira,300,1 kg,NUCOFFEE,2011/2012,"December 21st, 2011",Jacques Pereira Carneiro,Yellow Bourbon,Semi-washed / Semi-pulped,0.12,0,0.0,Green,3,"December 20th, 2012",m,1250.0,1250.0,1250.0,59.45567645614405,59.88172945979051,56.20877889695938,54.72897410968047,50.311177252127074,53.21046281822518,100.0,100.0,100.0,58.94266813856932,58.23708793039405
Arabica,doi chaang coffee company,Thailand,"doi chaang coffee original co.,ltd",,premium grade a,Thailand/Organic/FT/FLO 19467/2011-A/140,,4921ft,"doi chaang village, chiang rai, thialand",Doi Chaang Community Enterprise Piko,175,50 kg,Specialty Coffee Association,2011,"September 20th, 2011",Doi Chaang Coffee Company,,,0.02,0,0.0,,2,"September 19th, 2012",ft,1499.9208,1499.9208,1499.9208,56.73472461878255,57.33580623084404,56.20877889695938,64.06237560910118,55.91180052581991,53.21046281822518,100.0,100.0,100.0,50.44655423872187,58.23708793039405
Arabica,doi tung development project,Thailand,doi tung development project,,,,,,,,1,60 kg,Specialty Coffee Association,2011,"August 16th, 2011",Doi Tung Development Project,,,0.01,0,0.0,,0,"August 15th, 2012",m,,,,47.830941407315294,59.88172945979051,56.20877889695938,51.933800269713245,58.69548950759715,60.42496563103818,100.0,100.0,100.0,57.01416981461682,58.23708793039405
Arabica,ethiopia commodity exchange,Ethiopia,"phone number | 0911-51-08-01, email | at",,,010/0170,,,sidamo,Contact name | ATO Teshome Belamo,300,6,Ethiopia Commodity Exchange,2010,"June 17th, 2010",Ethiopia Commodity Exchange,,,0.1,0,0.0,,3,"June 17th, 2011",m,,,,50.880489189605086,59.88172945979051,56.20877889695938,64.06237560910118,61.45847938985257,50.365319144770424,100.0,100.0,100.0,50.44655423872187,58.23708793039405
Arabica,ipanema coffees,Brazil,fazenda capoeirnha,019/17,dry mill,002/1660/0079,ipanema coffees,890,south of minas,Ipanema Agricola S.A,320,60 kg,Brazil Specialty Coffee Association,2017 / 2018,"October 20th, 2017",Ipanema Coffees,Bourbon,Natural / Dry,0.11,0,0.0,Green,5,"October 20th, 2018",m,890.0,890.0,890.0,53.78866214870563,54.75952926196079,56.20877889695938,57.536456087590935,55.91180052581991,55.58829507324834,100.0,100.0,100.0,57.01416981461682,57.75915852920176
Arabica,"lin, che-hao krude 林哲豪",Taiwan,崁頭山咖啡館 (kan tou mountain coffee),2017台南市精品咖啡評鑑批次 Specialty Coffee Evaluation of Tainan 2017,崁頭山咖啡館 (kan tou mountain coffee),Taiwan,taiwan coffee laboratory,750,"台南市東山區 (dongshan dist., tainan city)",曾如楓 & 郭俊宏 (Tseng Ju Feng & Kuo Jun Hong),10,10 kg,Specialty Coffee Association,2016,"June 6th, 2017","Lin, Che-Hao Krude 林哲豪",Typica,Natural / Dry,0.0,0,0.0,Green,0,"June 6th, 2018",m,750.0,750.0,750.0,53.78866214870563,54.75952926196079,56.20877889695938,51.933800269713245,55.91180052581991,60.42496563103818,100.0,100.0,100.0,57.01416981461682,57.75915852920176
Arabica,yunnan coffee exchange,China,pu’er specialty coffee cupping center,YNC-16063,pu’er specialty coffee cupping center,,yunnan coffee exchange,1650,yunnan,Pu’er Specialty Coffee Cupping Center,3,60 kg,Yunnan Coffee Exchange,2015,"April 6th, 2016",Yunnan Coffee Exchange,Catimor,Washed / Wet,0.1,0,1.0,Green,2,"April 6th, 2017",m,1650.0,1650.0,1650.0,59.45567645614405,57.33580623084404,58.47385198334097,49.065160846663716,53.33947586072594,55.58829507324834,100.0,100.0,100.0,57.01416981461682,57.75915852920176
Arabica,nile highland arabica coffee farmers,Uganda,erussi farmers group,,nile highland arabica coffee farmers,0,nile highlands arabica coffee farmers,1400,west nile,Nile Highland Arabica Coffee Farmers,320,60 kg,Uganda Coffee Development Authority,2013,"June 30th, 2014",Nile Highland Arabica Coffee Farmers,Bourbon,Natural / Dry,0.12,0,0.0,Green,0,"June 30th, 2015",m,1400.0,1400.0,1400.0,63.7921431032108,62.23857099314461,56.20877889695938,57.536456087590935,44.28308102972176,50.365319144770424,100.0,100.0,100.0,55.14568256562615,57.75915852920176
Arabica,german negron,United States (Puerto Rico),hacienda caracolillo,,hacienda alto grande,,"hacienda alto grande, llc.",2800 ft,yauco region,Hacienda Alto Grande,18,5 lbs,Specialty Coffee Association,2013,"June 9th, 2014",German Negron,Other,Washed / Wet,0.12,0,0.0,Green,1,"June 9th, 2015",ft,853.44,853.44,853.44,59.45567645614405,59.88172945979051,63.35271559255911,54.72897410968047,65.92884500739828,67.9661507366597,37.093842995122785,35.09708327118937,100.0,57.01416981461682,57.75915852920176
Arabica,saul m. hernandez ramirez,Mexico,naranjal,,en ahuatitlan,0,,700,"huazalingo, hidalgo","MARTINEZ MAGDALENA, AGAPITA",10,1 kg,AMECAFE,2012,"September 27th, 2012",SAUL M. HERNANDEZ RAMIREZ,Caturra,Natural / Dry,0.13,5,0.0,None,5,"September 27th, 2013",m,700.0,700.0,700.0,59.45567645614405,52.07203828920501,56.20877889695938,49.065160846663716,58.69548950759715,55.58829507324834,100.0,100.0,100.0,58.94266813856932,57.75915852920176
Arabica,the coffee source inc.,Guatemala,several farms,,florencia,11-10170-005,the coffee source inc.,1300 mts,quetzaltenango,Several producres,250,3 lbs,Specialty Coffee Association,2012,"May 24th, 2012",The Coffee Source Inc.,Caturra,Washed / Wet,0.11,0,0.0,Bluish-Green,1,"May 24th, 2013",m,1300.0,1300.0,1300.0,53.78866214870563,52.07203828920501,56.20877889695938,54.72897410968047,58.69548950759715,57.96702113838552,100.0,100.0,100.0,57.01416981461682,57.75915852920176
Arabica,ipanema coffees,Brazil,fazenda capoeirnha,020/17,dry mill,002/1660/0080,ipanema coffees,890,south of minas,Ipanema Agricola S.A,320,60 kg,Brazil Specialty Coffee Association,2017 / 2018,"October 20th, 2017",Ipanema Coffees,Bourbon,Natural / Dry,0.11,0,0.0,Green,2,"October 20th, 2018",m,890.0,890.0,890.0,53.78866214870563,59.88172945979051,53.570342264468884,54.72897410968047,55.91180052581991,50.365319144770424,100.0,100.0,100.0,58.94266813856932,57.353914432182805
Arabica,bismarck castro,Honduras,los hicaques,103,cigrah s.a de c.v.,13 / 111 / 053,cigrah s.a de c.v,1400,comayagua,Reinerio Zepeda,285,69 kg,Instituto Hondureño del Café,2016,"May 11th, 2017",Bismarck Castro,Caturra,Washed / Wet,0.1,0,0.0,Green,2,"May 11th, 2018",m,1400.0,1400.0,1400.0,47.830941407315294,48.997181171270185,58.47385198334097,54.72897410968047,65.92884500739828,64.68213542417124,100.0,100.0,100.0,45.753725592772824,57.353914432182805
Arabica,"comercial internacional exportadora, s.a.",Nicaragua,santa matilde,606118 / K1730101,dry mill,017/001/1412,"comercial internacional exportadora, s.a.",1250,jinotega,RONALDO LACAYO CARDENAL,275,69 kg,Instituto Hondureño del Café,2016,"May 11th, 2017","COMERCIAL INTERNACIONAL EXPORTADORA, S.A.",Caturra,Washed / Wet,0.1,0,0.0,Green,3,"May 11th, 2018",m,1250.0,1250.0,1250.0,53.78866214870563,57.33580623084404,58.47385198334097,54.72897410968047,61.45847938985257,53.21046281822518,100.0,100.0,100.0,50.44655423872187,57.353914432182805
Arabica,ipanema coffees,Brazil,capoeirinha,008/16A,dry mill,002/1660/0106,ipanema coffees,934,south of minas,Ipanema Agricola,320,60 kg,Brazil Specialty Coffee Association,2016,"August 16th, 2016",Ipanema Coffees,Bourbon,Natural / Dry,0.11,0,2.0,Green,3,"August 16th, 2017",m,934.0,934.0,934.0,50.880489189605086,57.33580623084404,56.20877889695938,57.536456087590935,53.33947586072594,53.21046281822518,100.0,100.0,100.0,58.94266813856932,57.353914432182805
Arabica,"lin, che-hao krude 林哲豪",Taiwan,tsoustructive garden 鄒築園,Tsoustructive 2015 Caturra,tsoustructive garden 鄒築園,Taiwan,taiwan coffee laboratory,1200,"leye, alishan township, chiayi county","FANG,ZHENG-LUN 方政倫",20,50 kg,Specialty Coffee Association,2015,"May 18th, 2016","Lin, Che-Hao Krude 林哲豪",Caturra,Natural / Dry,0.1,0,0.0,Bluish-Green,0,"May 18th, 2017",m,1200.0,1200.0,1200.0,47.830941407315294,54.75952926196079,48.20403928246845,61.969754794509214,61.45847938985257,55.58829507324834,100.0,100.0,100.0,57.01416981461682,57.353914432182805
Arabica,juan luis alvarado romero,Guatemala,finca las cuevitas,,beneficio exportacafe agua santa,11-52-380,exportcafe,4451 metros,huehuetenango,FRANCISCO LUIS MARTINEZ LOPEZ,275,69 kg,Asociacion Nacional Del Café,2014,"February 27th, 2014",Juan Luis Alvarado Romero,Bourbon,Washed / Wet,0.1,0,0.0,Green,0,"February 27th, 2015",ft,1356.6648,1356.6648,1356.6648,63.7921431032108,48.997181171270185,48.20403928246845,64.06237560910118,65.92884500739828,64.68213542417124,37.093842995122785,100.0,100.0,50.44655423872187,57.353914432182805
Arabica,exportadora de cafe condor s.a,Colombia,various,,trilladora boananza,3-68-0021,exportadora de cafe condor s.a,1750 msnm,huila supremo,,250,70 kg,Almacafé,2013,"October 29th, 2013",Exportadora de Cafe Condor S.A,Caturra,Washed / Wet,0.0,0,0.0,Green,3,"October 29th, 2014",m,1750.0,1750.0,1750.0,59.45567645614405,57.33580623084404,58.47385198334097,51.933800269713245,53.33947586072594,55.58829507324834,100.0,100.0,100.0,52.99670568463786,57.353914432182805
Arabica,juan luis alvarado romero,Guatemala,la union monte verde,,beneficio ixchel,11/23/0634,"unex guatemala, s.a.",4300,oriente,"AGRICOLA MONTE VERDE, S.A.",250,69 kg,Asociacion Nacional Del Café,2013,"May 30th, 2013",Juan Luis Alvarado Romero,Bourbon,Washed / Wet,0.12,1,0.0,Green,3,"May 30th, 2014",ft,1310.64,1310.64,1310.64,53.78866214870563,54.75952926196079,50.90766054699463,54.72897410968047,65.92884500739828,57.96702113838552,100.0,100.0,100.0,50.44655423872187,57.353914432182805
Arabica,juan luis alvarado romero,Guatemala,el sacramento,,beneficio ixchel,11/23/0420,"unex guatemala, s.a.",4300,oriente,LUIS RODRIGUEZ,250,69 kg,Asociacion Nacional Del Café,2013,"February 26th, 2013",Juan Luis Alvarado Romero,Bourbon,Washed / Wet,0.11,0,0.0,Green,2,"February 26th, 2014",ft,1310.64,1310.64,1310.64,59.45567645614405,54.75952926196079,48.20403928246845,54.72897410968047,55.91180052581991,60.42496563103818,100.0,100.0,100.0,55.14568256562615,57.353914432182805
Arabica,the coffee source inc.,Guatemala,finca quequesquez,,finca quequesquez,11-183-22,the coffee source inc.,1450,oriente,Finca Quequesquez,250,1 kg,Specialty Coffee Association,2012,"August 23rd, 2012",The Coffee Source Inc.,Caturra,Natural / Dry,0.11,0,0.0,Green,1,"August 23rd, 2013",m,1450.0,1450.0,1450.0,67.31179990686952,67.8892596538815,63.35271559255911,54.72897410968047,68.45350997602131,57.96702113838552,37.093842995122785,35.09708327118937,35.404048572007326,63.108751296013764,57.353914432182805
Arabica,juan luis alvarado romero,Guatemala,agropecuaria quiagral,,beneficio ixchel,11/23/0933,"unex guatemala, s.a.",4300,oriente,AGROPECUARIA QUIAGRAL,250,1 kg,Asociacion Nacional Del Café,2012,"July 9th, 2012",Juan Luis Alvarado Romero,Bourbon,Washed / Wet,0.11,0,0.0,Green,13,"July 9th, 2013",ft,1310.64,1310.64,1310.64,53.78866214870563,67.8892596538815,53.570342264468884,46.167442201424855,53.33947586072594,60.42496563103818,100.0,100.0,100.0,50.44655423872187,57.353914432182805
Arabica,juan luis ortega carballo,Mexico,finca apoxtla,,xicotepec de juarez,1207033381,,1100,xicotepec de juarez,JUAN LUIS ORTEGA CARBALLO,48,1 kg,AMECAFE,2012,"July 2nd, 2012",JUAN LUIS ORTEGA CARBALLO,Typica,Washed / Wet,0.12,4,0.0,Green,11,"July 2nd, 2013",m,1100.0,1100.0,1100.0,53.78866214870563,48.997181171270185,53.570342264468884,43.65732305274701,61.45847938985257,69.38974654884584,100.0,100.0,100.0,52.99670568463786,57.353914432182805
Arabica,ekai international company ltd.,Indonesia,"ijen highland, east java",,pt. perkebunan nusantara xii,,scai,1200-1600masl,east java,PT. Perkebunan Nusantara XII,10,60 kg,Specialty Coffee Association of Indonesia,2012,"May 23rd, 2012",EKAI International Company Ltd.,Typica,Washed / Wet,0.12,0,0.0,Green,0,"May 23rd, 2013",m,1200.0,1600.0,1400.0,67.31179990686952,54.75952926196079,56.20877889695938,51.933800269713245,47.14497441387748,55.58829507324834,100.0,100.0,100.0,52.99670568463786,57.353914432182805
Arabica,juan luis alvarado romero,Guatemala,finca medina,,beneficio 2000,11/11711/08,"siembras vision, s.a.",5000,"sacatepequez, guatemala","SIEMBRAS VISION, S.A",250,69 kg,Asociacion Nacional Del Café,2012,"April 30th, 2012",Juan Luis Alvarado Romero,Caturra,Washed / Wet,0.1,0,0.0,Green,0,"April 30th, 2013",ft,1524.0,1524.0,1524.0,53.78866214870563,48.997181171270185,48.20403928246845,64.06237560910118,55.91180052581991,55.58829507324834,100.0,100.0,100.0,58.94266813856932,57.353914432182805
Arabica,ipanema coffees,Brazil,fazenda capoeirnha,020/17,dry mill,002/1660/0080,ipanema coffees,890,south of minas,Ipanema Agricola S.A,320,60 kg,Brazil Specialty Coffee Association,2017 / 2018,"October 20th, 2017",Ipanema Coffees,Bourbon,Natural / Dry,0.11,0,0.0,Green,5,"October 20th, 2018",m,890.0,890.0,890.0,50.880489189605086,54.75952926196079,56.20877889695938,51.933800269713245,55.91180052581991,53.21046281822518,100.0,100.0,100.0,60.97769115407209,56.978918444563156
Arabica,juan luis alvarado romero,Guatemala,finca santa clara,11/52/1170,beneficio exportacafe agua santa,11/52/1170,exportcafe,3702,huehuetenango,JUAN RAMIREZ MORALES,275,69 kg,Asociacion Nacional Del Café,2016,"July 5th, 2016",Juan Luis Alvarado Romero,Caturra,Washed / Wet,0.11,0,1.0,Green,0,"July 5th, 2017",ft,1128.3696,1128.3696,1128.3696,56.73472461878255,57.33580623084404,53.570342264468884,59.90469214398085,53.33947586072594,53.21046281822518,100.0,100.0,100.0,52.99670568463786,56.978918444563156
Arabica,yunnan coffee exchange,China,menglian mang pan professional cooperative,YNC-16029,menglian mang pan professional cooperative,,yunnan coffee exchange,1100,yunnan,Menglian Mang Pan Professional Cooperative,3,60 kg,Yunnan Coffee Exchange,2015,"April 6th, 2016",Yunnan Coffee Exchange,Catimor,Washed / Wet,0.1,0,1.0,Green,4,"April 6th, 2017",m,1100.0,1100.0,1100.0,53.78866214870563,52.07203828920501,56.20877889695938,51.933800269713245,55.91180052581991,57.96702113838552,100.0,100.0,100.0,57.01416981461682,56.978918444563156
Arabica,andreas kussmaul,Mexico,exportadora café california,,exportadora café california,016-2028-042,exportadora café california,1200,"chiapas, jaltenango",Exportadora Café California,275,2 kg,Asociación Mexicana De Cafés y Cafeterías De Especialidad A.C.,2014,"May 12th, 2015",ANDREAS KUSSMAUL,Caturra,Washed / Wet,0.12,1,0.0,Green,13,"May 11th, 2016",m,1200.0,1200.0,1200.0,56.73472461878255,57.33580623084404,56.20877889695938,51.933800269713245,50.311177252127074,55.58829507324834,100.0,100.0,100.0,57.01416981461682,56.978918444563156
Arabica,bulamburi coffee farmers association,Uganda,bulamburi coffee farmers,,bulamburi coffee farmers,0,bulamburi coffee farmers association,1800,eastern,Bulamburi coffee farmers association,100,60 kg,Uganda Coffee Development Authority,2013,"June 27th, 2014",Bulamburi coffee farmers association,SL14,Washed / Wet,0.12,0,0.0,Green,5,"June 27th, 2015",m,1800.0,1800.0,1800.0,53.78866214870563,54.75952926196079,50.90766054699463,57.536456087590935,58.69548950759715,55.58829507324834,100.0,100.0,100.0,55.14568256562615,56.978918444563156
Arabica,cqi taiwan icp cqi台灣合作夥伴,Taiwan,dragon coffee 龍咖啡,,dragon coffee 龍咖啡,,blossom valley宸嶧國際,1000 m,taichung xinshe 台中市新社區,Gu zhi min 古智閔,10,30 kg,Blossom Valley International,2013/2014,"December 26th, 2013",CQI Taiwan ICP CQI台灣合作夥伴,Typica,Other,0.11,0,0.0,Green,0,"December 26th, 2014",m,1000.0,1000.0,1000.0,56.73472461878255,57.33580623084404,60.79794852084138,57.536456087590935,50.311177252127074,53.21046281822518,100.0,100.0,100.0,50.44655423872187,56.978918444563156
Arabica,alfredo bojalil,Mexico,ojo de agua,,agroindustrias unidas de mexico,2222,ecomtrading,1000,xalapa,JULIAN ALBERTO URRUTIA MOYA,250,1 kg,AMECAFE,2012,"June 6th, 2012",ALFREDO BOJALIL,Typica,Washed / Wet,0.12,0,0.0,,2,"June 6th, 2013",m,1000.0,1000.0,1000.0,59.45567645614405,54.75952926196079,56.20877889695938,51.933800269713245,55.91180052581991,53.21046281822518,100.0,100.0,100.0,55.14568256562615,56.978918444563156
Arabica,nucoffee,Brazil,fazenda jericó,,,002/1251/0181,nucoffee,1100m,south of minas,Alvaro Resende Aguiar,33,60 kg,NUCOFFEE,2012,"January 23rd, 2012",NUCOFFEE,Catuai,Semi-washed / Semi-pulped,0.12,0,0.0,Blue-Green,2,"January 22nd, 2013",m,1100.0,1100.0,1100.0,59.45567645614405,57.33580623084404,53.570342264468884,57.536456087590935,50.311177252127074,53.21046281822518,100.0,100.0,100.0,55.14568256562615,56.978918444563156
Arabica,cqi taiwan icp cqi台灣合作夥伴,Taiwan,南投縣魚池鄉水社村中正路63-1號,2,黑咖啡道咖啡,,宸嶧國際,,,黑咖啡道王憲備0912326001        ,1,10 kg,Blossom Valley International,2016 / 2017,"February 13th, 2017",CQI Taiwan ICP CQI台灣合作夥伴,,,0.11,0,0.0,Blue-Green,0,"February 13th, 2018",m,,,,50.880489189605086,52.07203828920501,43.021081554495936,38.70492587935448,33.62786292086504,36.891248703045335,100.0,100.0,100.0,100.0,56.631394031786876
Arabica,juan luis alvarado romero,Guatemala,la esperanza,11/23/0145,beneficio ixchel,11/23/0145,"unex guatemala, s.a.",4000,oriente,MARGARITA AVILA DE NUYENS,250,69 kg,Asociacion Nacional Del Café,2016,"March 16th, 2016",Juan Luis Alvarado Romero,Bourbon,Washed / Wet,0.1,0,2.0,Bluish-Green,5,"March 16th, 2017",ft,1219.2,1219.2,1219.2,53.78866214870563,57.33580623084404,53.570342264468884,59.90469214398085,53.33947586072594,53.21046281822518,100.0,100.0,100.0,52.99670568463786,56.631394031786876
Arabica,damari absalome,"Tanzania, United Republic Of",ano family,,arusha,CA007,tawoca,1400m,nkure- meru,Mr & Mrs Damari Absalome,5,60 kg,Africa Fine Coffee Association,2015,"November 16th, 2015",Damari Absalome,Ruiru 11,Washed / Wet,0.13,0,0.0,Green,21,"November 15th, 2016",m,1400.0,1400.0,1400.0,56.73472461878255,54.75952926196079,56.20877889695938,54.72897410968047,55.91180052581991,53.21046281822518,100.0,100.0,100.0,52.99670568463786,56.631394031786876
Arabica,aulia arif syahri,Indonesia,yusrin,,olam,To be advice,pt. olam indonesia,1500,bener meriah,Yusrin,200,30 kg,Specialty Coffee Association,2015,"September 14th, 2015",Aulia Arif Syahri,Sumatra,Semi-washed / Semi-pulped,0.13,0,0.0,Bluish-Green,8,"September 13th, 2016",m,1500.0,1500.0,1500.0,39.52621206618049,54.75952926196079,56.20877889695938,61.969754794509214,61.45847938985257,53.21046281822518,100.0,100.0,100.0,55.14568256562615,56.631394031786876
